RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021
394338,118,"Asheville, NC",Msa,NC,123830,124491,124840,125661,126233,126772,127670,128448,129278,129598,130254,130932,131779,132284,132829,133294,134147,135060,135948,136800,137699,138706,139445,140237,140996,141875,142464,143032,143621,144173,144595,145121,145861,146718,147499,148128,148947,149739,150469,150963,151435,152003,152800,153527,154092,154561,155073,155985,156798,157855,158731,159737,160726,161554,162392,163664,165221,167089,168151,169248,169772,170712,171652,172850,174096,175646,177465,179201,180740,182283,183864,185601,187354,189336,191364,193207,194767,196344,198099,200439,202409,204273,205685,207351,209202,210738,212190,213064,214252,215583,217147,218548,219829,220618,221269,221608,222256,222572,222917,223824,224719,224776,223852,222794,222185,221570,220696,219447,218614,217983,217517,216781,215860,215248,214003,212001,209920,208295,207706,207111,206119,204876,203999,203762,203759,203197,202570,201245,200100,199015,198740,198305,197495,196762,196177,195851,195338,194886,194025,193047,192112,191324,190585,189658,189069,188576,188327,188158,188062,187921,187779,187817,188101,188397,188785,188984,189257,189644,189772,190128,190451,191114,191477,191803,192117,192611,192947,193697,194338,195153,195970,197369,198861,199993,200548,201065,201664,202582,203448,204226,205283,206377,207350,207797,208502,209638,210902,211874,212095,212407,212841,214061,214626,215438,216370,217975,219447,220971,222746,224695,226841,229097,231354,233452,235007,236337,237501,238854,240118,241171,242556,244363,246264,248382,250202,252317,253813,255567,257178,258963,260307,261625,262873,264088,265196,266260,267319,268047,268910,269775,270796,271609,271909,272280,272837,273681,275084,275976,277079,277468,278576,279508,281024,282050,283428,284558,286226,288681,291817,295040,297874,301280,305878,311302,316188,320483,325357,331124,337957,344669,351962,358607
394995,119,"Port St. Lucie, FL",Msa,FL,110570,110736,110652,110810,111036,111585,112143,112749,113263,113702,114016,114404,114825,115353,115993,116696,117401,118077,118855,119691,120605,121533,122554,123592,124570,125506,126702,128265,129964,131574,133090,134742,136879,138780,141053,142683,144434,145860,147771,149986,152328,154567,156968,159591,162976,165661,168139,170047,172282,174424,176692,179673,182723,186239,189632,193716,197341,200664,203222,205722,208258,211339,215530,220784,226290,231263,237735,243129,248445,251695,258235,263778,267730,269228,271672,275420,278488,279986,280511,280561,280369,279974,278805,276355,273002,268990,264824,261087,256567,252709,248277,244689,240648,236198,230964,224968,218380,213245,209399,205957,201994,197155,192341,186498,180620,174946,169325,165033,161472,158356,154974,151166,147806,144609,141618,139301,136927,135511,133988,133011,132583,132450,132588,132187,132233,132056,131851,131397,130811,130417,130306,130193,129626,128545,127464,126404,125608,124748,124007,123407,123178,123181,123209,123459,123700,124271,124810,125103,125071,124963,125423,125757,126050,126322,127165,128363,129768,130976,131812,132515,133549,135178,136938,139000,141334,143829,145650,147575,149430,151463,153207,154400,155362,155923,157011,158089,159111,160369,161743,163491,164865,166124,167035,168119,170104,172156,173907,175313,177193,179327,181063,182901,185045,188004,190106,191735,192697,194140,195671,197279,198736,199888,201394,202951,204943,206170,207265,208231,209299,210893,212068,213472,214661,216270,217909,219442,220967,222723,224056,225223,226326,227925,229165,230206,230951,231960,232842,234237,235159,236243,236817,238158,238978,239492,239540,239656,239964,240316,240760,241642,243004,243726,244494,245184,246496,,249306,250955,252480,254099,255972,258184,261096,265731,271532,278502,285160,293056,301589,310917,321537,331167
753917,120,"Santa Barbara, CA",Msa,CA,299464,300325,301987,303891,306066,308177,311373,315038,318708,322611,326685,331434,335212,338807,342137,347341,353086,359059,364731,371089,377552,383983,388587,393909,398272,402872,406380,410748,415233,419952,424179,429255,435156,442197,450002,457109,464323,470906,478504,486370,495277,503652,511696,519190,527147,534104,539371,543197,549112,556868,564376,571388,577946,586431,595843,606027,617735,631967,646710,659207,664818,672381,681297,695515,707403,719511,727032,734825,740804,748167,754251,759980,764379,768900,773696,776243,777079,776779,776361,772031,762841,748364,735736,726649,723122,721416,718803,717017,709563,701192,691802,686801,676269,668658,661460,654722,639365,622540,608642,598987,587469,576599,567200,555159,544711,531618,519205,508764,500647,495144,486418,477844,469496,464166,457717,453701,450922,454933,460931,464416,464800,464638,468829,475461,483723,486706,485857,483553,478348,469961,461186,456176,456022,453296,448674,440106,431298,426112,422920,417020,410222,402716,399104,396739,396108,396512,397002,398231,400493,399778,399443,400397,404650,410574,415011,420047,428973,437494,446524,451375,457460,464425,474342,486118,497588,504434,512011,516163,523306,528208,534172,536850,538233,540564,542016,539748,539170,541003,543937,547158,545721,546820,548255,554849,562234,565697,563794,562198,562263,567190,569822,571430,573995,576947,579921,579724,579119,579326,578131,579643,581952,587089,592231,594119,592753,588802,588040,591093,597269,601023,601798,600754,602110,605881,607560,610701,612374,616821,620884,624246,626665,627541,629264,631932,633868,634725,635896,638906,642746,643908,640924,639109,637577,639196,637901,638162,637131,640570,642730,647007,648886,651749,653404,659423,663753,664581,662391,666548,674565,685758,693471,702122,709984,718426,728956,738657,756520,777499,804606,826254,842201,855074
753917,120,"Santa Maria, CA",Msa,CA,299464,300325,301987,303891,306066,308177,311373,315038,318708,322611,326685,331434,335212,338807,342137,347341,353086,359059,364731,371089,377552,383983,388587,393909,398272,402872,406380,410748,415233,419952,424179,429255,435156,442197,450002,457109,464323,470906,478504,486370,495277,503652,511696,519190,527147,534104,539371,543197,549112,556868,564376,571388,577946,586431,595843,606027,617735,631967,646710,659207,664818,672381,681297,695515,707403,719511,727032,734825,740804,748167,754251,759980,764379,768900,773696,776243,777079,776779,776361,772031,762841,748364,735736,726649,723122,721416,718803,717017,709563,701192,691802,686801,676269,668658,661460,654722,639365,622540,608642,598987,587469,576599,567200,555159,544711,531618,519205,508764,500647,495144,486418,477844,469496,464166,457717,453701,450922,454933,460931,464416,464800,464638,468829,475461,483723,486706,485857,483553,478348,469961,461186,456176,456022,453296,448674,440106,431298,426112,422920,417020,410222,402716,399104,396739,396108,396512,397002,398231,400493,399778,399443,400397,404650,410574,415011,420047,428973,437494,446524,451375,457460,464425,474342,486118,497588,504434,512011,516163,523306,528208,534172,536850,538233,540564,542016,539748,539170,541003,543937,547158,545721,546820,548255,554849,562234,565697,563794,562198,562263,567190,569822,571430,573995,576947,579921,579724,579119,579326,578131,579643,581952,587089,592231,594119,592753,588802,588040,591093,597269,601023,601798,600754,602110,605881,607560,610701,612374,616821,620884,624246,626665,627541,629264,631932,633868,634725,635896,638906,642746,643908,640924,639109,637577,639196,637901,638162,637131,640570,642730,647007,648886,651749,653404,659423,663753,664581,662391,666548,674565,685758,693471,702122,709984,718426,728956,738657,756520,777499,804606,826254,842201,855074
394698,121,"Huntsville, AL",Msa,AL,,,,,,,,123119,123250,123593,124170,124950,125500,125955,126288,126729,127275,127795,128179,128724,129344,130022,130139,129926,129366,129026,128826,128893,129289,129820,130350,130797,131270,131959,132286,132538,132449,132612,132863,133358,133771,134075,134313,134548,134656,134784,134865,134960,134997,135091,135295,135559,135954,136552,137171,137829,138440,139257,139900,140482,140007,137277,131923,125111,118375,114784,111885,110807,109181,109911,111078,112248,112819,113861,114749,117018,119313,121103,121455,121869,123305,124547,124313,124333,124279,125404,128148,131142,133301,133679,134710,136677,139016,140086,141631,141687,143400,144432,146429,147384,148171,149199,150130,150752,151141,151926,153271,154331,155014,155353,155158,154636,154034,153891,153505,152572,150592,149413,149111,149599,150400,150623,151181,151365,151618,151522,151264,155521,160153,164782,164959,164910,164281,163988,163698,164415,165152,165709,165652,165246,164847,163722,162569,161464,160944,160343,160191,160085,160572,160547,160908,160659,160382,159772,159289,158995,158820,158560,158448,158494,158958,159611,160198,160461,160158,159936,159743,159901,159897,160025,160175,160346,160587,160636,160776,160974,161157,161266,161329,161414,161475,161636,161803,161954,162044,162154,162184,162073,161951,162128,162224,162670,163013,163674,164130,164692,165302,165769,166193,166520,166949,167321,167457,167805,168032,168133,168348,168816,169390,169004,168181,167958,169240,171347,173088,174582,175347,176162,176536,176863,177211,178454,179709,180622,180653,181092,182031,182604,183198,183530,183934,184716,185516,186474,187120,187899,188863,189879,191205,193118,195334,198508,201465,204212,205389,206753,208254,211166,213843,216510,218718,221044,223663,226313,229503,232473,237156,242033,247416,251749,256894,262709
394612,122,"Fort Wayne, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103678,104055,104221,104566,104497,104461,104398,104925,105862,106945,107594,107994,108484,108584,108544,108556,109123,108698,108349,108453,109461,110118,110392,110705,111051,111258,111425,111559,111736,111653,111932,111642,111659,111775,112484,113139,113354,113429,113645,113419,113216,112786,112631,112311,112243,112389,112519,112431,112303,112287,112434,112363,112285,111957,111728,111857,112010,112255,111905,111547,110927,110609,110320,110096,109649,109275,108662,108367,108011,107887,107896,107822,108000,107885,107648,107524,107549,108167,108839,109480,110061,110258,110327,110035,109662,109128,108234,107188,106876,106997,106970,106566,106329,106668,106851,106737,106762,106738,106938,106798,106524,106321,106343,106452,106265,105982,105747,105814,105783,105964,106199,106347,106385,106346,106600,106900,107129,107320,107509,107803,107986,108173,108282,108795,109107,109534,109618,109641,109606,109807,110296,110682,110802,110848,111079,111318,111664,111871,112573,113054,113717,113892,114405,114652,114938,115013,114897,114901,115089,115766,116321,116825,117193,117550,117844,118241,118779,119532,120471,121483,122096,122562,123112,123945,124899,125893,126806,127585,128372,129117,130040,130887,131659,131908,132126,132456,132715,133261,134070,135444,136521,137559,138267,139375,140362,141563,142425,143670,144754,145739,146234,146981,147722,148634,149406,150184,150872,151771,152714,153633,154617,155846,157012,157562,158157,159169,160997,163221,165699,168232,170667,173167,175270,177104,179057,181773,184758,187403,189653
395050,123,"Salinas, CA",Msa,CA,269693,270767,272532,276383,280904,285925,291057,296628,302486,308105,314375,320745,327166,332886,338483,344502,350080,355262,360363,365606,371268,375912,380606,384160,387170,389445,391198,393296,394957,396630,398060,399577,401574,403910,407017,411271,415728,419781,423643,428079,433463,438449,443326,448393,453556,459094,464996,471586,477093,482639,488123,496482,506910,517930,528536,538162,549870,562585,575611,585854,597050,607675,622247,634829,646940,657333,669235,681652,694035,705310,714829,716361,721217,727095,733759,736005,736390,738122,738929,736958,732213,726487,721111,714335,711112,708476,708235,700356,691343,684857,678399,666182,652242,639394,629378,610746,596050,576136,560648,544571,531764,521175,502791,485810,467239,449739,433958,420893,406837,394275,382513,372989,361861,351526,343008,339114,334188,334213,340388,344325,346481,341970,346259,348022,352542,354924,358874,358716,354688,347838,341559,338369,335602,332686,328668,327979,327710,326407,324124,321865,322001,319454,317217,314014,315099,315687,315718,314233,316043,317465,321578,324334,326756,329129,331522,339446,343348,348155,351254,358761,364939,370074,375269,382287,392403,405379,416901,428943,433802,441609,444642,450942,453045,456525,458196,459145,458317,456438,455533,455143,457564,459845,463553,464357,466178,467388,469904,471544,475715,480461,485571,488865,491483,495459,497730,501645,505662,510412,512116,514933,517240,523330,525732,528825,531336,536114,538503,540510,541715,543544,543326,543937,547054,549300,550125,552009,555428,560426,563500,567477,569230,570954,572611,575767,579921,586092,591197,595084,596684,600307,602185,602718,601112,601074,598887,598593,597363,598995,600205,601917,606169,609215,612036,612738,617233,620530,624575,628579,635896,643606,650284,657933,666127,674105,684043,693067,704760,721501,743873,765102,778449,786274
395183,124,"Vallejo, CA",Msa,CA,198477,199042,200275,202097,204475,207063,210176,214342,218677,223335,227097,230036,232672,236855,241384,246026,250300,254737,259630,262985,266583,269589,272895,276088,278750,280141,281622,283830,286614,289683,292898,297052,300463,303627,306712,310288,314354,318810,323289,328113,332888,336987,341028,345011,349049,352353,356245,360403,364381,367919,372268,377896,383544,389984,396587,404116,412139,419890,427414,433637,438705,443625,450248,458872,468449,477051,485383,493472,500558,506784,510086,513174,514262,520732,526060,531629,533397,533723,531270,527699,524484,521650,517743,512230,507537,504855,504592,505555,500096,492837,485655,480164,475887,471308,463997,447845,430603,417292,405947,391558,375278,362258,349620,334490,316457,299294,285007,278542,277027,273512,266725,257671,253433,249055,243198,236363,232039,230356,232592,233990,234483,232670,234495,235007,236224,235414,237595,237606,237585,235954,236182,234026,230557,227535,225392,224788,222008,219703,217534,215434,213211,210966,208582,207177,206162,206152,205123,204624,204278,206432,208062,210892,211488,211919,213978,219079,225945,231250,236361,242320,249235,256961,266205,273840,280840,287563,294415,300798,305227,310582,313687,316203,320034,324701,328388,330795,333641,334213,335426,335955,338683,340329,343230,346278,348448,348346,346353,346718,348310,354287,357940,362454,364492,364986,364770,365360,368834,373729,377661,382081,385331,388033,390431,392149,393585,396827,399457,403482,405016,406335,405277,407014,410653,416113,419185,422780,429348,432854,434753,435122,438370,441757,443792,445677,447947,451063,453321,453746,450286,448553,448694,451123,452855,453391,454864,456206,457689,458783,457816,455570,455801,456298,459950,461955,464932,465662,464557,464590,468969,476902,483746,489036,494747,501465,510306,518219,529058,539726,554203,567671,577478,582836
394870,125,"Mobile, AL",Msa,AL,93183,93481,93772,94307,95014,95622,96265,96669,97036,97090,97283,97607,98112,98495,98900,99354,99787,100237,100835,101272,101547,101650,101958,102235,102543,102746,102918,102987,102901,102763,102579,102472,102384,102321,102424,102610,102810,102967,103191,103445,103673,103795,103963,104040,104079,103888,103799,103883,104256,104638,104988,105285,105490,105653,105865,106019,106248,106454,106991,107465,108059,108521,109017,109483,109896,110433,110972,111558,112071,112776,114380,116366,118391,119460,121116,122752,124753,126231,127799,129477,130971,132263,133292,133959,134010,134915,135667,137119,138000,139228,140064,140259,140363,140342,140071,139890,139558,139548,139703,139946,139987,140212,140925,141796,142138,142778,143117,143017,142248,142042,141960,142376,141944,140517,137439,134793,133408,132729,132283,131902,132158,132219,131440,130172,129077,127978,126268,124529,122758,122191,120958,119466,117040,114673,113739,113258,113136,111974,111131,110357,109800,108844,108051,107683,107693,107095,106291,104982,104560,104499,104291,103649,103094,103240,103655,103750,104312,105354,106582,106660,105800,104686,104489,104686,104854,104880,104627,104652,104312,104232,104123,104507,104978,105533,105931,106410,106591,106499,106457,106194,105829,105344,105894,106628,107334,107391,107586,107648,107800,107777,107934,108232,108644,109150,109181,109756,110098,110672,110817,111015,111256,111584,112341,113257,114041,114457,114546,114681,114668,114873,115223,115672,116276,116618,116911,117288,117887,118094,118246,118324,119123,119925,120763,121179,121453,121607,122128,122432,122979,123342,123746,123893,124008,124408,124921,125514,126028,126819,127600,128500,129282,130163,130850,131342,131981,132576,133390,134357,136171,137882,139440,140739,142034,143567,145048,146862,149200,152367,155756,158858,160845,163031
395015,126,"Reading, PA",Msa,PA,106135,106518,106731,107121,107314,107621,108026,108423,108734,109118,109788,110423,110929,111071,111386,111846,112344,112600,112815,113082,113476,113714,113992,114324,114856,115501,116097,116542,117023,117622,118391,119002,119601,120197,120749,121298,121880,122690,123468,124259,125118,125433,125810,126122,127172,128443,129535,130034,130289,130912,132073,133803,135419,136714,138096,140186,142769,144291,145214,146628,148192,149262,149192,149341,149769,151074,153126,155376,157515,158405,159465,161112,163762,165089,166087,167000,169472,171731,173440,175125,176483,178090,178896,179843,180178,181198,181715,182123,182340,183195,184378,184948,184398,184120,184074,183911,183761,183858,184695,185010,185336,185657,185209,183527,181512,180575,180295,179881,179235,178747,178458,177615,176873,176321,176278,176040,175386,174725,174186,173614,173372,173122,173440,173883,173931,174057,173526,173231,172342,170923,169318,167617,166022,165269,164549,164357,163116,162064,161079,160016,158829,157951,157338,157164,156766,156363,156068,155889,156019,155625,155118,154698,154599,154807,154826,154744,154750,155128,155694,156233,156335,156430,156717,157506,158369,158513,158621,158241,157729,156858,156755,157379,158254,158627,158891,158697,158741,158747,159035,159372,159549,159675,159754,159945,160420,160562,160475,160427,160594,160775,160579,160406,160516,161204,161968,162474,162692,162655,162942,163100,163513,163935,164598,165272,165343,164922,164813,165556,166976,168283,169418,170441,171151,171877,172921,174382,176402,178151,179662,180298,180999,181777,182345,182743,183176,183814,184258,184302,184846,185496,185956,185976,186099,186698,187144,187630,188072,189019,190211,191676,192927,194005,195111,195924,196485,196865,197892,199543,201538,203713,205953,208619,210992,213448,215047,217589,219855,223480,226894,230809,234556,238220
394421,127,"Brownsville, TX",Msa,TX,,,,,,,,,,,,,79840,79906,79748,79560,79184,78457,77720,76986,76736,76557,76454,76434,76378,76452,76424,76419,76525,76902,77541,78118,78406,78521,78610,78801,78779,78784,78836,79047,79031,79071,79216,79548,79895,80113,80255,80379,80852,81476,82244,83247,84505,85941,86699,87854,88871,90053,90429,90856,91066,91338,91507,91917,92151,92231,92414,92687,93221,93842,94597,95216,95662,96036,96200,96280,96525,96721,97008,97189,97516,97934,98385,98624,98593,98609,98735,98670,98433,98177,98225,98283,98358,98337,98076,97810,97420,97194,96876,96677,97022,97616,98141,97807,97457,97139,98310,99050,99683,98315,97308,96511,95671,94894,94295,94588,95190,95525,96070,96073,96062,96285,96186,96385,96144,96257,96001,95937,95967,96085,95673,95285,94676,94246,93716,93280,92689,91968,91596,91589,91724,91901,91947,92075,91421,90627,91213,91960,93208,92633,92405,91143,90541,90476,91046,91756,91495,91377,90765,90800,90475,90326,90256,91011,91290,91005,90423,90279,90667,90544,90385,90165,90329,90857,90999,91184,91093,91383,91773,91954,92116,92568,93301,94215,94875,95492,96003,95785,95546,94781,94741,94512,94741,95170,95102,94686,94255,94177,94294,94278,94297,94481,94732,95234,96167,96537,97328,97435,97952,98256,98379,98410,97962,98218,98389,98865,99216,99817,100197,100511,100692,100464,100458,100082,100200,99824,99648,99739,100469,101575,102429,102575,102487,102788,103147,103808,103888,103912,103524,104064,105163,106285,107072,107702,108642,109677,110869,112431,114160,115819,116907,117740,118881,120472,122425,124491,127228,129983,132511,134529,136695,139224
